0_0,0_1,1_0,1_1,2_0,2_1,3_0,3_1,4_0,4_1,5_0,5_1,6_0,6_1,7_0,7_1,8_0,8_1,9_0,9_1,decay_0,decay_1,W_0,W_1,J_0
1.0,1.0,0.64,0.5,-0.26,-0.34,-0.34,-0.38,-0.24,-0.12,-0.34,-0.1,-0.28,-0.28,-0.44,-0.5,-0.08,-0.2,0.84,0.7,0.7976607177365211,-0.7958153999691375,3.7120562297427235,3.6556577678593603,3.750907406049949
1.0,1.0,0.74,0.68,0.08,-0.22,-0.64,-0.76,-0.46,-0.42,-0.18,-0.18,-0.12,0.04,-0.14,-0.22,-0.32,-0.12,-0.26,0.44,-0.125339630825003,2.734495881458748,3.3820281271685406,3.8165879438214767,2.811464283960565
1.0,1.0,0.6,0.76,0.12,0.42,-0.5,-0.22,-0.56,-0.48,0.02,-0.16,0.04,-0.1,-0.3,0.06,-0.38,-0.12,-0.56,-0.5,2.5949189014485468,0.12119567248911955,3.008835954602591,2.0064233335046646,2.911562696616041
1.0,1.0,0.62,0.8,0.0,0.3,-0.78,-0.24,-0.66,-0.52,-0.24,-0.68,0.38,-0.58,0.3,-0.16,0.28,0.16,0.12,-0.1,-0.598140910614511,0.4038845220225684,3.9051175941965397,2.4425898992286585,2.030978532751436
1.0,1.0,0.5,0.58,-0.34,-0.26,-0.56,-0.54,-0.16,-0.06,0.2,0.08,-0.12,-0.12,-0.26,-0.46,0.46,0.2,0.92,0.9,-0.5106999290365062,-0.04742756956252592,4.260728419354258,3.9932549957621024,3.5273926219608285
1.0,1.0,0.68,0.46,0.22,-0.12,-0.36,-0.62,-0.52,-0.52,-0.34,-0.12,0.1,0.0,-0.08,-0.16,-0.28,-0.2,-0.64,0.18,0.32748285130640775,0.9974291227348433,2.492518764393827,3.6263928618551833,2.8541795102914724
1.0,1.0,0.38,0.82,-0.46,0.34,-0.6,-0.08,-0.26,-0.38,0.16,-0.38,-0.08,0.1,-0.26,0.2,0.1,0.42,0.74,-0.04,3.488965143216042,0.2509566637112367,4.1846378448677095,1.4339392473322512,3.1983528513782953
1.0,1.0,0.84,0.86,0.22,0.42,-0.42,-0.28,-0.76,-0.76,-0.78,-0.8,-0.6,-0.64,-0.22,-0.06,0.42,0.24,0.5,0.42,0.6683443893583143,0.07330477603524443,3.1205164563943666,3.018935026859306,1.2350325132639122
1.0,1.0,0.64,0.68,0.06,0.06,-0.64,-0.62,-0.74,-0.74,-0.54,-0.42,-0.08,0.26,0.28,0.36,0.12,0.08,0.24,0.2,1.1551166904727228,1.7698682463451614,3.520973990619608,3.6989469332748683,1.9660633378466
1.0,1.0,0.6,0.62,-0.06,0.0,-0.54,-0.56,-0.42,-0.4,-0.1,-0.18,-0.2,-0.06,-0.36,-0.22,-0.8,-0.78,-0.58,-0.78,-1.6541300498525313,2.236851615166114,2.854310289772886,2.717425490472746,3.203064250041369
1.0,1.0,0.62,0.66,-0.3,-0.18,-0.52,-0.38,-0.38,-0.42,-0.18,-0.04,-0.12,-0.1,-0.52,-0.38,-0.36,-0.68,0.1,-0.38,0.7269947936825732,1.541966621984575,3.336923070681328,2.9114290553569173,3.4612032811697167
1.0,1.0,0.94,0.9,0.6,0.52,0.24,-0.02,-0.16,-0.56,-0.38,-0.76,-0.76,-0.9,-0.86,-0.68,-0.84,-0.34,-0.6,0.32,0.22343359435545396,1.5838984870442445,2.8708992342277724,3.634899400965258,-0.8871140008751093
1.0,1.0,0.6,0.84,0.02,0.14,-0.84,-0.34,-0.98,-0.92,-0.58,-0.92,0.18,-0.58,0.66,0.06,0.78,0.5,0.5,0.78,-0.7144221831421376,1.2516083455238856,4.347875552198086,3.460114149575668,0.7021000424340462
1.0,1.0,0.78,0.98,0.02,0.68,-0.46,0.44,-0.74,0.08,-0.7,-0.36,-0.44,-0.5,0.1,-0.68,0.38,-0.54,0.32,-0.3,2.07381830876114,0.16890351191784037,3.267806005325507,1.5992175901096692,1.3912538943581645
1.0,1.0,0.54,0.78,-0.48,0.28,-0.86,-0.32,-0.36,-0.48,0.04,-0.46,0.4,-0.32,-0.06,-0.2,0.0,0.0,0.18,-0.14,0.36948317047022605,0.6445106703159413,4.547302212344052,2.557110054108666,2.2309528280827298
1.0,1.0,0.72,0.58,0.34,-0.26,-0.04,-0.7,-0.24,-0.38,-0.18,0.06,0.02,0.0,0.12,-0.1,0.02,0.02,-0.38,0.72,0.023348699657246952,0.23665741068334967,1.9347480459482853,4.1620129355085345,2.84505975292804
1.0,1.0,0.3,0.56,-0.46,-0.08,-0.26,-0.16,-0.08,-0.04,-0.58,0.32,-0.42,-0.3,0.66,-0.86,0.94,-0.96,-0.06,-0.4,3.25716395587579,-0.1818408167697776,4.70317889059795,2.330993398556207,4.738389761594698
1.0,1.0,0.74,0.76,0.3,-0.1,-0.22,-0.76,-0.52,-0.7,-0.52,-0.38,-0.3,0.0,-0.1,0.18,0.0,-0.08,-0.22,-0.18,0.8065807630464799,1.7167511572272018,2.3090337814115136,3.5702450095813165,2.299942246463891
1.0,1.0,0.78,0.8,0.06,0.5,-0.6,-0.18,-0.92,-0.66,-0.64,-0.78,-0.1,-0.44,0.36,-0.36,0.5,0.04,0.28,0.18,1.7454184306750355,2.0842311411985452,3.6218753530917973,2.63048284982566,1.629065441477848
1.0,1.0,0.78,0.86,0.2,0.5,-0.16,0.16,-0.76,-0.44,-0.78,-0.54,-0.42,-0.6,-0.18,-0.54,-0.06,-0.08,0.3,-0.02,0.8675988549663951,1.8742823802536113,2.7710072898544738,2.0459732174690295,1.6295307736121285
1.0,1.0,0.66,0.56,0.24,-0.4,-0.28,-0.76,-0.7,-0.64,-0.34,-0.02,-0.18,0.08,-0.02,-0.08,-0.1,0.02,-0.46,0.44,-0.3274126629333638,2.8907887428799723,2.59085358952767,4.348543929780153,2.6939868113536636
1.0,1.0,0.74,0.16,0.42,-0.42,0.04,-0.22,0.1,0.0,0.46,-0.62,0.74,-0.5,0.98,0.82,0.68,0.72,0.24,-0.12,0.3459345240727255,1.0303720430802898,0.18984153979750795,4.624969260883092,5.093629892803989
1.0,1.0,0.74,0.8,0.28,0.28,-0.62,-0.44,-0.8,-0.62,-0.62,-0.7,-0.32,-0.54,0.04,-0.08,0.26,0.14,0.08,-0.02,0.6616948725787749,-0.13499670620696502,3.226703011432345,2.691660477956842,1.8034508210848246
1.0,1.0,0.32,0.52,-0.52,-0.06,-0.44,-0.42,0.1,0.12,-0.2,0.18,-0.6,-0.22,-0.1,-0.88,0.9,-0.9,0.78,-0.34,2.169778970561558,1.499831102740476,4.203944613115408,2.6613497238742467,4.337589959970729
1.0,1.0,0.76,0.56,0.1,-0.26,-0.5,-0.78,-0.64,-0.4,-0.6,0.22,-0.08,0.4,0.08,0.14,0.16,-0.02,-0.18,0.2,-0.06943354606478791,1.8120399417861122,3.1645152200740037,4.804451936781598,2.1705475798885248
1.0,1.0,0.62,0.82,-0.3,0.18,-0.7,-0.22,-0.32,-0.4,0.12,-0.24,-0.02,-0.14,-0.38,0.0,-0.1,-0.16,0.54,-0.68,2.6168402453071042,-0.16017011769337852,4.109358912126211,2.3271477400974865,2.8875349976239786
1.0,1.0,0.82,0.76,0.34,0.08,-0.1,-0.66,-0.72,-0.92,-0.64,-0.54,-0.58,-0.18,-0.24,0.26,-0.06,0.3,0.08,0.14,1.192343069389473,1.8063523927073266,2.4680056203660867,3.475574882362768,1.9106687100254178
1.0,1.0,0.7,0.56,0.32,-0.12,-0.22,-0.78,-0.5,-0.52,-0.34,-0.16,-0.08,0.04,0.08,-0.18,-0.22,-0.2,-0.36,-0.1,0.7012808643383899,-0.27144819836369516,2.142303967435666,3.7512187050705914,2.8110422135498156
1.0,1.0,0.82,0.76,0.34,0.46,0.08,-0.26,-0.42,-0.72,-0.8,-0.86,-0.68,-0.32,-0.6,0.16,-0.28,0.48,0.04,0.54,1.7970936436843619,0.8515010919088445,2.3822634536673566,3.298907182275679,1.187265979988037
1.0,1.0,0.72,0.92,0.08,0.48,-0.46,0.08,-0.66,-0.44,-0.62,-0.5,-0.08,-0.06,0.04,0.06,0.02,0.08,-0.56,0.12,-0.6258984376748558,0.21362845168572997,2.5836330503568865,1.5116445908999914,2.624707359781561
1.0,1.0,0.28,0.74,-0.62,-0.22,-0.8,-0.54,-0.3,-0.68,0.56,-0.38,0.48,0.08,0.18,0.32,0.08,-0.2,-0.04,-0.02,1.420873123404778,0.3977781403315457,5.26901056976846,3.543811846857003,2.254744686711269
1.0,1.0,0.4,0.68,-0.48,0.08,-0.72,-0.46,-0.3,-0.56,-0.02,-0.04,-0.06,0.06,-0.26,-0.3,0.18,-0.34,0.8,-0.7,0.7117421447285385,0.7898890224893635,4.5650557824882245,2.7330416565554723,3.183531413397733
1.0,1.0,0.4,0.74,-0.58,0.04,-0.6,-0.36,0.16,-0.18,0.0,-0.06,-0.18,0.1,0.12,-0.5,0.74,-0.78,0.6,-0.48,2.567862090250423,3.069161638053233,4.735531417260079,2.832079868959268,3.6427825676264023
1.0,1.0,0.86,0.72,0.4,0.34,-0.3,-0.16,-0.64,-0.76,-0.74,-0.74,-0.42,-0.4,-0.28,-0.26,0.12,0.16,0.14,0.12,0.7088817892160855,2.343173712562776,2.641019093582008,2.769055380828185,1.773582839603665
1.0,1.0,0.78,0.86,0.06,0.22,-0.58,-0.24,-0.64,-0.5,-0.16,-0.48,0.08,-0.4,0.24,-0.04,-0.16,0.1,-0.06,-0.2,0.7763589798420729,1.2299388055635738,3.5904304872280415,2.355042359460213,2.3841149783476863
1.0,1.0,0.82,0.7,0.52,0.26,-0.08,-0.18,-0.48,-0.72,-0.72,-0.78,-0.82,-0.66,-0.58,-0.3,-0.24,0.26,0.18,0.58,0.25884164661790365,1.5229449760821443,2.5412954356378323,3.0184835174827187,1.2352906124707956
1.0,1.0,0.52,0.92,-0.22,0.44,-0.78,-0.12,-0.62,-0.32,0.06,-0.44,0.02,-0.08,-0.04,0.08,0.08,0.08,0.34,-0.1,0.41248074058103745,0.275019141390333,4.099343187325319,1.6362556983828112,2.70832991259965
1.0,1.0,0.76,0.82,0.16,0.42,-0.42,-0.36,-0.74,-0.6,-0.66,-0.66,-0.3,-0.42,-0.1,-0.3,0.16,0.1,-0.06,0.0,2.0283829743135944,0.40442862520802736,2.8643208428120417,2.592569963257394,1.727571639551932
1.0,1.0,0.9,0.72,0.7,0.22,0.14,-0.24,-0.16,-0.66,-0.04,-0.42,-0.32,-0.26,-0.12,0.04,0.1,0.04,0.22,-0.18,-0.31910467612491544,0.9240697632428927,0.889133035644925,2.337288367385067,2.470123737885306
1.0,1.0,0.78,0.62,0.42,-0.04,-0.1,-0.56,-0.46,-0.52,-0.44,-0.18,0.04,-0.06,0.18,-0.12,-0.1,-0.42,-0.26,-0.12,0.7386842204935309,1.4697151785775,1.8880908548320474,3.4164458812488903,3.034028233941608
1.0,1.0,0.84,0.9,0.38,0.58,-0.18,0.36,-0.54,-0.06,-0.54,-0.22,-0.28,-0.22,-0.18,-0.02,-0.3,0.36,-0.3,0.36,0.2975029719660838,-0.16539257057826195,2.457009985682916,0.8909637092514924,2.537948729325452
1.0,1.0,0.72,0.58,-0.16,-0.38,-0.44,-0.74,-0.54,-0.44,-0.3,-0.06,0.02,-0.08,-0.24,-0.28,-0.48,-0.08,-0.5,0.7,-0.44324666155834946,1.4005387299213994,2.9991598227629934,4.147624251777444,3.1108009867130435
1.0,1.0,0.66,0.58,-0.02,-0.1,-0.44,-0.4,-0.42,-0.42,0.04,0.06,0.0,0.02,-0.38,0.04,-0.7,-0.62,-0.4,-0.84,1.5529388118139664,-0.915747774455461,3.0429850074607634,2.6222065220686366,3.3317792090553993
1.0,1.0,0.74,0.58,0.26,-0.22,-0.34,-0.72,-0.3,-0.32,-0.06,0.06,0.1,-0.16,-0.04,-0.54,-0.8,-0.38,-0.94,0.22,0.4878987615230971,0.4518927286055616,2.279682696634201,3.4954353071836306,3.468390209884073
1.0,1.0,0.3,0.36,-0.28,-0.42,-0.18,-0.2,0.06,-0.04,-0.44,-0.66,-0.98,-0.84,-0.26,0.28,0.26,0.46,0.32,0.22,1.0073431309725043,0.07210671987182793,3.4117070707099706,3.807727205684061,5.609436641873347
1.0,1.0,0.66,0.62,-0.26,-0.16,-0.66,-0.6,-0.42,-0.36,0.04,-0.28,-0.08,-0.2,-0.46,-0.5,-0.3,-0.54,0.58,-0.28,-1.5820073526308396,0.08379252782691071,3.7039944301110763,3.207380292422609,3.2853404651008677
1.0,1.0,0.58,0.7,-0.28,0.14,-0.54,-0.36,-0.18,-0.08,0.08,-0.14,-0.16,0.0,-0.54,-0.04,-0.4,-0.6,0.48,-1.0,1.0104985198599574,-0.7815670788661169,3.4772044749771522,2.194940421100763,3.6058045196328874
1.0,1.0,0.5,0.76,-0.66,0.16,-0.76,-0.28,-0.34,-0.36,-0.02,-0.1,0.04,0.02,-0.22,0.04,0.52,-0.42,0.64,-0.68,-1.3342016037418234,0.41584913579501137,4.764829466633509,2.4879551784934395,3.0128539672030388
1.0,1.0,0.74,0.7,0.06,0.22,-0.46,-0.32,-0.5,-0.44,-0.28,-0.22,0.16,0.02,-0.04,0.12,-0.46,-0.38,-0.64,-0.64,0.2953174135230664,0.32834341030911973,2.754248567598553,2.644705602013376,2.868674245469334
1.0,1.0,0.44,0.48,-0.26,-0.4,-0.26,-0.3,0.04,0.12,-0.08,-0.16,-0.72,-0.82,-0.96,-0.38,-0.28,0.6,0.62,0.84,1.7003952553855097,1.8071748074394458,3.031332941750953,3.6977013512361165,4.755997625416889
1.0,1.0,0.56,0.6,-0.26,0.12,-0.58,-0.48,-0.76,-0.76,0.02,-0.52,0.16,0.0,0.26,0.2,0.06,0.04,0.0,-0.14,1.6373029975250168,0.353558016507741,4.019687444036055,3.0169181410889094,2.2014307843254413
1.0,1.0,0.6,0.72,0.02,-0.06,-0.42,-0.6,-0.28,-0.28,-0.16,-0.1,0.14,-0.02,-0.28,-0.36,-0.48,-0.42,-0.48,-0.16,-0.17930342197671711,0.6790140630456798,2.946608258992743,3.3551149218123935,3.138690494671537
1.0,1.0,0.46,0.72,-0.34,-0.02,-0.78,-0.54,-0.38,-0.48,-0.06,-0.1,-0.16,0.16,-0.14,-0.14,0.24,-0.56,0.84,-0.88,0.8152988903123599,1.7402974165404328,4.178139005647942,2.408403894482641,3.3803998644179907
1.0,1.0,0.7,0.66,-0.34,-0.26,-0.58,-0.44,-0.2,-0.24,0.08,0.06,-0.38,-0.16,-0.6,-0.52,-0.22,-0.82,0.8,-0.26,1.152185272008753,2.0653988567045505,3.608977562378895,2.888998233259579,3.8194872911960163
1.0,1.0,0.6,0.72,-0.34,0.18,-0.66,-0.32,-0.42,-0.5,-0.02,-0.22,-0.02,-0.08,-0.24,0.1,-0.1,-0.14,0.38,-0.62,1.8988005774491716,1.744157843705116,3.9746947091433333,2.141978689965108,3.0525692167677163
1.0,1.0,0.78,0.8,0.06,0.12,-0.38,-0.14,-0.6,-0.54,-0.28,-0.4,-0.18,0.08,-0.02,0.0,-0.22,0.08,-0.38,-0.26,2.8294409588239158,1.4622457404209321,2.851990689666095,2.3347806787651018,2.559932283042399
1.0,1.0,0.18,0.7,-0.28,-0.08,-0.1,0.0,0.02,0.3,-0.56,0.42,-0.66,-0.04,0.28,-0.72,0.9,-0.9,0.38,-0.14,2.211746481397334,1.3458690016473565,4.000038988684075,1.9938300839746776,5.256428206825831
1.0,1.0,0.48,0.76,-0.06,0.32,-0.62,-0.26,-0.54,-0.58,0.16,-0.1,0.08,-0.04,-0.22,0.0,-0.38,-0.46,0.24,-0.94,-0.40003920363975554,2.7094533449248024,3.496233903393344,2.183312930155661,3.349890983170333
1.0,1.0,0.74,0.74,0.3,0.2,-0.42,-0.4,-0.28,-0.3,-0.3,-0.3,0.06,-0.12,-0.02,-0.2,-0.4,-0.4,-0.86,-0.9,0.8411056008223792,-0.8482038999305264,2.1415711384231946,2.2590363527311,3.321097917896692
1.0,1.0,0.88,0.52,0.44,-0.12,0.16,-0.48,-0.02,-0.38,0.02,-0.12,-0.02,-0.08,0.56,-0.52,0.52,-0.56,0.24,0.0,0.38676339595592435,2.1647766466186926,1.1308240354008738,3.3015179079194605,3.372420143399019
1.0,1.0,0.68,0.64,-0.14,-0.26,-0.74,-0.84,-0.56,-0.58,-0.02,-0.02,0.04,0.2,0.06,0.12,-0.12,0.04,-0.18,0.08,0.8123406023750985,1.8267301691485347,3.547366815279558,4.016076028413685,2.414482620029327
1.0,1.0,0.46,0.6,-0.5,-0.34,-0.14,-0.28,-0.04,0.14,-0.18,-0.08,-0.14,-0.68,0.64,-0.52,0.88,0.36,-0.18,0.92,0.4223979875613765,-0.23343751139644442,4.894517267736457,3.617104219592452,4.461258320934967
1.0,1.0,0.82,0.84,0.34,0.06,-0.22,-0.3,-0.26,-0.4,-0.18,-0.14,0.02,-0.06,0.1,-0.26,-0.06,-0.32,-0.76,-0.8,1.4042796322118933,2.453517174418793,2.0788459284149496,2.4789788452495376,3.06412194738283
1.0,1.0,0.72,0.36,0.18,-0.38,-0.42,-0.7,-0.42,-0.12,-0.06,-0.06,-0.08,-0.02,-0.2,0.04,-0.52,0.56,-0.76,0.7,0.31996184214749,0.591249579136119,2.657920613978847,4.790294583336417,3.0270574061122293
1.0,1.0,0.66,0.7,-0.08,0.04,-0.38,-0.26,-0.08,-0.04,0.02,0.1,-0.22,0.2,-0.62,-0.2,-0.68,-0.9,-0.12,-0.82,0.42108622227982473,1.6653234263143832,3.015207204670604,2.417559059525806,3.9099948631524524
1.0,1.0,0.52,0.76,0.0,0.22,-0.6,-0.12,-0.42,-0.3,-0.14,-0.16,0.04,0.06,-0.2,0.16,-0.4,-0.14,-0.44,-0.54,3.022070770695748,0.8121200621327493,3.149003827786522,1.9981385325708385,3.0001802803023674
1.0,1.0,0.66,0.56,0.26,-0.16,-0.28,-0.3,-0.16,-0.12,0.18,0.0,0.16,-0.36,-0.28,-0.86,-0.84,-0.5,-0.98,0.12,1.1593291115312123,1.0755115161267375,2.148925231523361,3.198236506142934,3.8677374526750476
1.0,1.0,0.88,0.48,0.46,-0.4,0.1,-0.96,-0.26,-0.5,-0.5,0.16,-0.6,0.6,-0.4,0.32,-0.2,0.0,0.22,0.0,0.6120809802754628,2.4046729148873345,1.9333786462240872,4.852710981764189,1.8060941274001017
1.0,1.0,0.66,0.84,-0.34,0.48,-0.56,0.0,-0.34,-0.16,-0.06,0.0,0.0,-0.02,-0.34,0.4,-0.62,0.68,0.06,0.56,1.8470086412357056,0.7471908104174538,3.2646359005778347,0.9346988269266339,3.317144420012372
1.0,1.0,0.72,0.82,-0.26,0.36,-0.82,-0.32,-0.8,-0.72,-0.04,-0.7,0.3,-0.48,0.58,-0.14,0.26,0.16,-0.08,0.36,0.628081471287796,1.1906851642143148,4.330014821239887,3.0939056122306132,1.5581149996700525
1.0,1.0,0.66,0.68,0.04,0.14,-0.4,-0.28,-0.04,0.04,0.0,0.06,-0.16,0.54,-0.66,0.44,-0.84,-0.12,-0.66,-0.58,0.7099465732416188,1.3279208287455462,2.550300597416427,1.4383466898672874,4.012025964607459
1.0,1.0,0.86,0.62,0.3,-0.26,-0.1,-0.7,-0.28,-0.58,-0.36,-0.1,-0.1,0.12,0.02,-0.06,0.06,-0.26,-0.12,-0.16,0.6338319853708405,1.8097410067716884,1.8961065987127312,3.5681782730066414,2.8057711897309145
1.0,1.0,0.44,0.74,-0.46,-0.08,-0.54,-0.5,-0.06,-0.08,-0.08,0.0,-0.42,0.06,-0.26,-0.62,0.42,-0.9,1.0,-0.5,1.972801259056195,0.7507324779870166,4.091303289292032,2.7078131596556574,3.930629109132511
1.0,1.0,0.5,0.66,-0.26,-0.22,-0.54,-0.5,-0.42,-0.34,-0.1,0.02,-0.14,-0.06,-0.44,-0.52,-0.2,-0.06,0.46,0.38,-0.4404142838114662,0.6867582951901989,3.7954704667022257,3.8632855093176186,3.18700343466128
1.0,1.0,0.86,0.84,0.28,0.1,-0.24,-0.44,-0.42,-0.44,-0.4,-0.32,-0.06,0.02,0.12,0.06,-0.1,-0.38,-0.42,-0.6,1.574077650468881,1.2381390666748773,2.0895541982865597,2.3811793299015296,2.913672976148311
1.0,1.0,0.88,0.76,0.24,0.1,-0.42,-0.42,-0.78,-0.86,-0.74,-0.74,-0.6,-0.3,-0.38,0.04,0.1,0.5,0.36,0.56,0.4402995626449775,1.0756226502266724,2.8362579241278545,3.4303256704665617,1.3178174209783864
1.0,1.0,0.66,0.62,0.14,-0.02,-0.46,-0.52,-0.48,-0.48,0.02,0.04,0.0,0.02,-0.14,-0.2,-0.5,-0.52,-0.58,-0.28,1.5635907590404998,1.7839362016658216,2.7539469489397503,3.133218274124629,3.1827966840545314
1.0,1.0,0.76,0.66,0.22,-0.14,-0.06,-0.34,-0.06,-0.14,0.38,0.22,0.46,-0.12,-0.1,-0.74,-0.6,-0.98,-0.98,-0.68,2.591825469926313,2.3764083161792264,1.6751774500020604,2.367985327201808,4.2990027090698355
1.0,1.0,0.84,0.78,0.0,-0.04,-0.56,-0.62,-0.5,-0.5,-0.18,-0.18,0.0,0.08,-0.3,-0.24,-0.7,-0.7,-0.62,-0.48,3.0225260083193346,1.0081725272467628,3.009704072121542,3.0536974850317655,3.0605700434128416
1.0,1.0,0.76,0.46,-0.26,-0.6,-0.76,-0.84,-0.76,-0.14,-0.16,0.48,0.54,0.78,0.64,0.1,0.24,-0.36,-0.08,-0.44,0.6456669050622972,0.16175561927228366,4.28599242305167,5.50996043630324,1.530232080221476
1.0,1.0,0.64,0.5,-0.2,-0.32,-0.6,-0.7,-0.48,-0.4,0.02,0.06,-0.04,0.1,-0.16,-0.22,-0.22,-0.24,0.14,0.38,-1.5322872761863655,1.8105819295835692,3.7906135452741077,4.036505268637787,2.801005675615443
1.0,1.0,0.82,0.76,0.34,0.4,-0.22,-0.16,-0.18,-0.2,-0.1,-0.08,0.12,0.14,0.08,0.4,-0.2,-0.02,-0.64,-0.7,0.6365793993640454,2.283618274490527,1.8212766912663276,1.7374210364424318,3.478774361737658
1.0,1.0,0.82,0.7,0.38,-0.24,-0.18,-0.6,-0.56,-0.54,-0.4,-0.04,-0.06,0.02,0.08,-0.2,0.0,-0.18,-0.52,0.16,1.6258674960620618,1.7707183484586797,2.1785864089895206,3.854300788204265,2.7580176678572275
1.0,1.0,0.68,0.64,0.0,-0.3,-0.68,-0.84,-0.9,-0.72,-0.56,0.08,0.18,0.46,0.4,0.52,0.44,0.16,0.12,-0.22,1.7578925060894113,-0.37789849173698786,3.566285986023784,4.7218309075865905,1.6665810427329708
1.0,1.0,0.64,0.66,-0.34,-0.04,-0.56,-0.54,-0.22,-0.28,0.06,-0.08,-0.46,-0.14,-0.46,-0.5,-0.18,-0.78,0.58,-0.24,2.7176072360304793,0.8439913767273871,3.663185054617411,2.948437428925508,3.7111145474091556
1.0,1.0,0.7,0.84,0.02,0.32,-0.66,-0.1,-0.76,-0.46,-0.26,-0.54,-0.08,-0.12,0.04,-0.02,-0.16,0.02,-0.26,-0.22,-0.014344811799749557,0.6830212428280902,3.262048660287755,2.2129194719959915,2.4132309462766743
1.0,1.0,0.56,0.66,-0.34,-0.04,-0.76,-0.48,-0.5,-0.7,0.0,-0.54,0.48,-0.08,0.24,0.2,-0.08,-0.24,0.26,-0.2,0.5825444574975122,0.7268970219119901,4.374411928842223,3.227849374082151,2.327445426059226
1.0,1.0,0.7,0.72,-0.1,0.04,-0.48,-0.54,-0.2,-0.18,-0.14,-0.12,0.1,-0.08,-0.62,-0.48,-0.7,-0.74,-0.36,-0.64,0.5210677693472823,0.5672413226862197,3.1076275470050474,2.83764311374597,3.4882683585985776
1.0,1.0,0.76,0.64,0.32,0.34,-0.32,-0.16,-0.62,-0.52,-0.58,-0.64,-0.22,-0.3,0.0,-0.18,0.26,0.1,-0.06,-0.02,1.6461551994347383,1.4814906208206013,2.836544240644104,2.3784525716298686,2.065914250658348
1.0,1.0,0.38,0.78,-0.66,0.46,-0.56,0.0,0.16,-0.3,0.12,-0.1,-0.1,0.16,0.38,0.5,0.6,0.34,0.0,-0.02,-0.3057095242084016,-0.321293466625721,5.324355055872395,1.3852880600100204,3.250651618640287
1.0,1.0,0.5,0.56,-0.02,-0.12,-0.52,-0.58,-0.28,-0.28,0.16,-0.04,-0.08,-0.14,-0.66,-0.66,-0.96,-0.72,-0.56,0.18,2.4638440756684563,2.847676332214906,2.774232078269473,3.0425927359293157,3.8866306540567592
1.0,1.0,0.7,0.7,0.02,0.32,-0.6,-0.42,-0.62,-0.58,-0.14,-0.36,0.12,-0.26,-0.02,0.14,0.14,0.02,-0.14,-0.2,-0.12837011791322972,0.6708091334692092,3.747365795430643,2.7432041139796084,2.4125458320784263
1.0,1.0,0.6,0.68,0.06,0.16,-0.62,-0.38,-0.62,-0.52,-0.36,-0.6,0.1,-0.28,0.1,-0.02,0.04,-0.04,-0.18,-0.32,-1.0199686135153323,0.17034708449559322,3.6068880592545587,2.5923712113535946,2.2910161491135415
1.0,1.0,0.68,0.76,0.1,-0.08,-0.36,-0.4,-0.54,-0.5,-0.38,-0.38,0.22,0.02,-0.18,-0.18,-0.44,-0.46,-0.6,-0.6,1.9900227867324634,0.4968893493665232,2.751133027208806,2.780585568781082,3.0812755149752142
1.0,1.0,0.72,0.5,0.14,-0.16,-0.2,-0.46,-0.08,-0.06,-0.02,0.16,0.48,-0.48,0.34,-0.6,-0.28,-0.04,-0.76,0.82,0.14474566326752114,0.39085809361042156,1.392963193015109,3.4829628993427013,4.1398255477800365
1.0,1.0,0.78,0.86,0.2,0.18,-0.38,-0.14,-0.7,-0.48,-0.5,-0.52,-0.34,-0.36,0.02,-0.1,-0.04,-0.04,-0.14,-0.14,1.5241588850515577,0.8266526782156396,2.684682201143369,2.3538134974798357,2.298513002274244
1.0,1.0,0.66,0.68,-0.2,-0.12,-0.54,-0.62,-0.34,-0.34,-0.12,0.06,-0.06,-0.18,-0.64,-0.62,-0.56,-0.36,-0.08,0.48,0.16186754839928486,-0.02085694845816133,3.314340029712149,3.4815878929753765,3.4805544612927646
1.0,1.0,0.62,0.62,-0.12,-0.44,-0.62,-0.62,-0.42,-0.42,0.06,0.1,-0.1,-0.1,-0.28,-0.28,-0.08,-0.04,0.46,0.66,2.1914653028542688,-0.9501184810822882,3.9044151579742086,4.06245424690439,3.1274103383578047
1.0,1.0,0.38,0.52,-0.3,-0.16,-0.34,-0.26,0.2,0.2,-0.34,0.28,-0.82,-0.3,-0.56,-0.78,0.48,-0.9,0.88,-0.52,-0.2614345919415746,1.5377998924437168,3.640405125271587,2.399936342328908,4.674357287597555
1.0,1.0,0.6,0.56,-0.16,-0.1,-0.62,-0.74,-0.66,-0.68,-0.18,-0.1,0.06,0.16,-0.06,-0.12,-0.46,-0.44,-0.1,0.0,0.5858071431064911,2.4956832257461636,3.3420224016326583,3.6049032469772238,2.785267129220415
1.0,1.0,0.94,0.94,0.84,0.56,0.36,0.04,0.22,-0.2,-0.04,-0.46,-0.24,-0.42,-0.14,-0.24,-0.04,-0.1,0.3,0.02,1.0751242023676162,1.1989219858310356,0.7829504107233314,1.78087537463257,2.2756610956606393
1.0,1.0,0.5,0.4,-0.14,-0.36,-0.7,-0.76,-0.48,-0.32,-0.08,0.0,0.24,0.36,0.04,0.08,-0.18,0.1,0.18,0.5,1.4661661403836201,2.94831754033608,3.757038664053346,4.452669665814527,2.719214164442175
1.0,1.0,0.6,0.56,-0.18,-0.4,-0.62,-0.66,-0.28,-0.26,-0.14,0.14,0.06,-0.04,-0.44,-0.24,-0.4,0.18,0.16,0.9,1.0504423021348173,0.3405524799987356,3.5791522623718164,4.136586977039793,3.2854716075465324
